DATAFLOW,LAST UPDATE,freq,product,currency,unit,indic_en,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LT,2019,12.5096,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LT,2020,10.0391,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LT,2021,7.7413,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LT,2022,16.3136,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LT,2023,51.3476,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LT,2024,20.5245,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LU,2013,17.34,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LU,2014,14.78,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LU,2015,13.77,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LU,2016,12.62,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LU,2017,11.6,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LU,2018,11.4113,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LU,2019,12.4363,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LU,2020,11.4407,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LU,2021,12.1704,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LU,2022,23.7674,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LU,2023,24.3111,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LU,2024,24.5170,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LV,2013,14.0521,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LV,2014,13.45,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LV,2015,13.77,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LV,2016,11.78,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LV,2017,10.49,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LV,2018,10.6955,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LV,2019,12.3797,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LV,2020,8.7451,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LV,2021,8.2612,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LV,2022,12.8343,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LV,2023,30.6847,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,LV,2024,25.6291,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MD,2015,8.8964,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MD,2016,8.3841,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MD,2017,8.5568,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MD,2018,7.0567,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MD,2019,8.2542,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MD,2020,8.4028,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MD,2021,6.7453,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MD,2022,23.3797,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MD,2023,30.0595,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MD,2024,22.7029,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MK,2017,13.3826,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MK,2018,11.3051,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MK,2019,16.6248,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MK,2020,15.1059,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MK,2021,13.5604,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MK,2022,33.6063,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MK,2023,28.7820,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,MK,2024,26.8614,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,NL,2013,21.96,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,NL,2014,21.91,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,NL,2015,21,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,NL,2016,21.65,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,NL,2017,21.2,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,NL,2018,22.6482,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,NL,2019,25.5701,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,NL,2020,27.6403,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,NL,2021,26.6970,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,NL,2022,34.5436,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,NL,2023,55.2169,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,NL,2024,45.1528,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PL,2013,13.0548,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PL,2014,13.5867,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PL,2015,13.9067,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PL,2016,10.8795,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PL,2017,11.5706,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PL,2018,11.7608,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PL,2019,13.1310,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PL,2020,11.8064,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PL,2021,10.4510,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PL,2022,15.2502,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PL,2023,18.9640,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PL,2024,,,C
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PT,2013,23.23,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PT,2014,25.96,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PT,2015,27.11,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PT,2016,25.35,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PT,2017,21.47,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PT,2018,21.0716,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PT,2019,21.1189,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PT,2020,21.8115,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PT,2021,21.1719,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PT,2022,23.2423,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PT,2023,39.0672,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,PT,2024,33.1135,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RO,2013,7.9114,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RO,2014,8.5798,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RO,2015,8.6513,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RO,2016,9.2248,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RO,2017,8.4119,e,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RO,2018,8.9029,e,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RO,2019,9.6370,e,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RO,2020,8.9980,e,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RO,2021,8.7997,e,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RO,2022,16.9686,d,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RO,2023,15.2339,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RO,2024,16.1364,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RS,2013,11.3797,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RS,2014,11.8775,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RS,2015,12.9555,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RS,2016,10.4111,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RS,2017,8.9038,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RS,2018,9.2960,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RS,2019,9.3018,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RS,2020,9.3644,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RS,2021,9.3564,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RS,2022,9.3466,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RS,2023,11.3326,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,RS,2024,13.5532,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SE,2013,34.088,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SE,2014,32.8982,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SE,2015,31.4312,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SE,2016,31.3541,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SE,2017,33.6762,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SE,2018,32.0246,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SE,2019,32.8557,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SE,2020,36.1235,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SE,2021,39.9512,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SE,2022,61.5534,e,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SE,2023,60.8175,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SE,2024,48.8804,b,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SI,2013,18.57,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SI,2014,18.54,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SI,2015,17.48,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SI,2016,16.65,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SI,2017,15.35,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SI,2018,15.1814,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SI,2019,15.8903,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SI,2020,16.2754,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SI,2021,15.1826,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SI,2022,19.1926,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SI,2023,26.9732,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SI,2024,27.0132,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SK,2013,13.85,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SK,2014,14.1,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SK,2015,13.78,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SK,2016,12.78,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SK,2017,11.7,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SK,2018,11.8680,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SK,2019,12.4680,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SK,2020,12.7040,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SK,2021,11.4100,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SK,2022,13.5520,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SK,2023,15.8510,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,SK,2024,16.2430,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,TR,2013,11.3538,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,TR,2014,9.0523,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,TR,2015,10.5087,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,TR,2016,9.3251,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,TR,2017,7.1767,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,TR,2018,5.9880,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,TR,2019,5.5325,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,TR,2020,6.6503,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,TR,2021,5.2567,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,TR,2022,4.7256,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,TR,2023,6.8237,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,TR,2024,4.5176,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UA,2016,5.0423,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UA,2017,6.4222,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UA,2018,5.7928,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UA,2019,7.4172,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UA,2020,5.0284,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UA,2021,7.5955,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UK,2013,14.7385,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UK,2014,16.6567,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UK,2015,17.6453,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UK,2016,15.3614,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UK,2017,13.0373,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UK,2018,12.9290,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UK,2019,13.7056,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSHH,UK,2020,13.2185,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AL,2022,0.0000,d,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AT,2013,9.7,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AT,2014,9.43,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AT,2015,8.49,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AT,2016,7.45,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AT,2017,7.43,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AT,2018,7.2728,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AT,2019,7.3744,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AT,2020,6.7652,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AT,2021,6.9750,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AT,2022,16.2281,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AT,2023,19.8699,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,AT,2024,14.3436,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BA,2013,12.2959,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BA,2014,11.2755,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BA,2015,11.2996,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BA,2016,8.0784,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BA,2017,9.5356,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BA,2018,9.9004,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BA,2019,10.1953,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BA,2020,11.0284,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BA,2021,9.8251,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BA,2022,12.6785,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BA,2023,16.0714,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BA,2024,14.7649,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BE,2013,10.71,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BE,2014,8.42,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BE,2015,7.67,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BE,2016,6.63,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BE,2017,6.0939,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BE,2018,5.9066,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BE,2019,6.2508,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BE,2020,5.3557,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BE,2021,5.6431,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BE,2022,13.1242,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BE,2023,17.0498,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BE,2024,12.4785,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BG,2013,9.8936,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BG,2014,9.4948,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BG,2015,8.6307,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BG,2016,6.0845,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BG,2017,5.7726,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BG,2018,6.8282,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BG,2019,8.2636,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BG,2020,6.1499,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BG,2021,6.5817,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BG,2022,20.6860,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BG,2023,17.8703,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,BG,2024,11.3451,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,CZ,2013,8.9999,,
ESTAT:TEN00118(1.0),21/05/25 23:00:00,A,4100,EUR,GJ_GCV,MSIND,CZ,2014,8.4543,,
